Date_x,season,HomeTeam_x,AwayTeam_x,FTR,AvgH,AvgD,AvgA,Date_y,HomeTeam_y,AwayTeam_y,home_points_last5,home_gf_last5,home_ga_last5,home_rest_days,away_points_last5,away_gf_last5,away_ga_last5,away_rest_days
2025-03-02,2024/2025,Rio Ave,Sp Braga,H,4.07,3.78,1.82,2025-03-02,Rio Ave,Sp Braga,6.0,7.0,7.0,8.0,13.0,8.0,1.0,9.0
2025-03-03,2024/2025,Sp Lisbon,Estoril,H,1.19,7.03,12.53,2025-03-03,Sp Lisbon,Estoril,9.0,10.0,6.0,8.0,13.0,9.0,5.0,9.0
2025-03-07,2024/2025,Estrela,Gil Vicente,D,2.67,2.97,2.88,2025-03-07,Estrela,Gil Vicente,5.0,4.0,5.0,5.0,0.0,1.0,8.0,13.0
2025-03-08,2024/2025,AVS,Arouca,A,3.08,3.11,2.42,2025-03-08,AVS,Arouca,5.0,5.0,7.0,6.0,6.0,7.0,8.0,7.0
2025-03-08,2024/2025,Benfica,Nacional,H,1.2,6.66,12.49,2025-03-08,Benfica,Nacional,12.0,11.0,7.0,14.0,7.0,7.0,6.0,7.0
2025-03-08,2024/2025,Estoril,Farense,D,2.1,3.22,3.66,2025-03-08,Estoril,Farense,10.0,9.0,8.0,5.0,1.0,3.0,9.0,6.0
2025-03-08,2024/2025,Sp Braga,Porto,H,3.29,3.33,2.19,2025-03-08,Sp Braga,Porto,10.0,6.0,3.0,6.0,9.0,7.0,4.0,7.0
2025-03-09,2024/2025,Boavista,Guimaraes,A,5.52,3.67,1.64,2025-03-09,Boavista,Guimaraes,3.0,2.0,8.0,7.0,9.0,4.0,1.0,8.0
2025-03-09,2024/2025,Casa Pia,Sp Lisbon,A,6.26,4.27,1.49,2025-03-09,Casa Pia,Sp Lisbon,6.0,5.0,6.0,8.0,9.0,11.0,7.0,6.0
2025-03-09,2024/2025,Santa Clara,Moreirense,D,2.02,3.09,4.11,2025-03-09,Santa Clara,Moreirense,7.0,4.0,4.0,7.0,4.0,7.0,10.0,7.0
2025-03-10,2024/2025,Famalicao,Rio Ave,H,1.97,3.04,4.45,2025-03-10,Famalicao,Rio Ave,10.0,7.0,2.0,9.0,6.0,7.0,7.0,8.0
2025-03-15,2024/2025,Farense,Sp Braga,A,4.37,3.38,1.87,2025-03-15,Farense,Sp Braga,2.0,4.0,8.0,7.0,10.0,5.0,2.0,7.0
2025-03-15,2024/2025,Gil Vicente,Santa Clara,A,3.01,2.95,2.57,2025-03-15,Gil Vicente,Santa Clara,1.0,2.0,8.0,8.0,5.0,3.0,4.0,6.0
2025-03-15,2024/2025,Porto,AVS,H,1.23,6.02,12.06,2025-03-15,Porto,AVS,8.0,5.0,3.0,7.0,5.0,5.0,6.0,7.0
2025-03-15,2024/2025,Sp Lisbon,Famalicao,H,1.3,5.18,10.08,2025-03-15,Sp Lisbon,Famalicao,9.0,11.0,7.0,6.0,10.0,6.0,2.0,5.0
2025-03-16,2024/2025,Arouca,Estoril,D,1.98,3.4,3.79,2025-03-16,Arouca,Estoril,6.0,6.0,7.0,8.0,8.0,9.0,9.0,8.0
2025-03-16,2024/2025,Guimaraes,Estrela,H,1.45,4.13,7.72,2025-03-16,Guimaraes,Estrela,9.0,4.0,2.0,7.0,6.0,3.0,3.0,9.0
2025-03-16,2024/2025,Moreirense,Boavista,H,1.78,3.38,4.88,2025-03-16,Moreirense,Boavista,5.0,7.0,9.0,7.0,3.0,3.0,8.0,7.0
2025-03-16,2024/2025,Nacional,Casa Pia,H,2.41,3.24,2.94,2025-03-16,Nacional,Casa Pia,7.0,6.0,7.0,8.0,6.0,5.0,7.0,7.0
2025-03-16,2024/2025,Rio Ave,Benfica,A,7.77,5.15,1.35,2025-03-16,Rio Ave,Benfica,5.0,5.0,6.0,6.0,15.0,13.0,4.0,8.0
2025-03-28,2024/2025,Gil Vicente,Benfica,A,7.83,4.74,1.38,2025-03-28,Gil Vicente,Benfica,1.0,1.0,7.0,13.0,15.0,13.0,4.0,12.0
2025-03-29,2024/2025,Casa Pia,Rio Ave,H,2.08,3.32,3.62,2025-03-29,Casa Pia,Rio Ave,3.0,5.0,10.0,13.0,4.0,6.0,8.0,13.0
2025-03-29,2024/2025,Estrela,Sp Lisbon,A,8.67,5.08,1.33,2025-03-29,Estrela,Sp Lisbon,6.0,3.0,4.0,13.0,11.0,13.0,7.0,14.0
2025-03-29,2024/2025,Sp Braga,Arouca,H,1.7,3.76,4.77,2025-03-29,Sp Braga,Arouca,10.0,4.0,2.0,14.0,6.0,6.0,7.0,13.0
2025-03-30,2024/2025,Estoril,Porto,A,6.12,4.07,1.53,2025-03-30,Estoril,Porto,6.0,8.0,9.0,14.0,10.0,6.0,2.0,15.0
2025-03-30,2024/2025,Famalicao,AVS,H,1.78,3.44,4.72,2025-03-30,Famalicao,AVS,9.0,7.0,5.0,15.0,5.0,4.0,6.0,15.0
2025-03-30,2024/2025,Moreirense,Guimaraes,D,3.54,3.09,2.17,2025-03-30,Moreirense,Guimaraes,8.0,6.0,6.0,14.0,11.0,6.0,2.0,14.0
2025-03-30,2024/2025,Santa Clara,Nacional,H,1.93,3.18,4.37,2025-03-30,Santa Clara,Nacional,5.0,2.0,3.0,15.0,7.0,7.0,8.0,14.0
2025-04-01,2024/2025,Boavista,Gil Vicente,A,3.75,3.2,2.09,2025-04-01,Boavista,Gil Vicente,3.0,2.0,7.0,16.0,1.0,1.0,8.0,4.0
2025-04-02,2024/2025,Benfica,Farense,H,1.11,8.58,20.82,2025-04-02,Benfica,Farense,15.0,13.0,2.0,5.0,2.0,4.0,7.0,18.0
2025-04-04,2024/2025,AVS,Estoril,A,2.94,3.11,2.52,2025-04-04,AVS,Estoril,4.0,4.0,9.0,5.0,5.0,7.0,9.0,5.0
2025-04-05,2024/2025,Arouca,Famalicao,A,2.47,3.22,2.88,2025-04-05,Arouca,Famalicao,5.0,5.0,7.0,7.0,9.0,9.0,6.0,6.0
2025-04-05,2024/2025,Guimaraes,Santa Clara,H,1.99,3.13,4.16,2025-04-05,Guimaraes,Santa Clara,11.0,8.0,4.0,6.0,8.0,3.0,2.0,6.0
2025-04-06,2024/2025,Gil Vicente,Moreirense,A,2.52,3.04,2.96,2025-04-06,Gil Vicente,Moreirense,4.0,4.0,7.0,5.0,6.0,5.0,6.0,7.0
2025-04-06,2024/2025,Nacional,Estrela,A,2.09,3.18,3.72,2025-04-06,Nacional,Estrela,6.0,5.0,7.0,7.0,3.0,2.0,7.0,8.0
2025-04-06,2024/2025,Porto,Benfica,A,2.88,3.27,2.45,2025-04-06,Porto,Benfica,10.0,7.0,3.0,7.0,15.0,15.0,4.0,4.0
2025-04-07,2024/2025,Farense,Casa Pia,D,2.59,3.11,2.81,2025-04-07,Farense,Casa Pia,2.0,6.0,9.0,5.0,6.0,5.0,8.0,9.0
2025-04-07,2024/2025,Rio Ave,Boavista,A,1.87,3.41,4.28,2025-04-07,Rio Ave,Boavista,3.0,6.0,9.0,9.0,3.0,3.0,9.0,6.0
2025-04-07,2024/2025,Sp Lisbon,Sp Braga,D,1.52,4.22,5.87,2025-04-07,Sp Lisbon,Sp Braga,13.0,14.0,5.0,9.0,12.0,6.0,3.0,9.0
2025-04-11,2024/2025,Gil Vicente,Guimaraes,A,4.12,3.16,2.0,2025-04-11,Gil Vicente,Guimaraes,4.0,4.0,7.0,5.0,13.0,9.0,3.0,6.0
2025-04-12,2024/2025,Boavista,Nacional,A,2.76,3.11,2.63,2025-04-12,Boavista,Nacional,6.0,5.0,6.0,5.0,6.0,5.0,7.0,6.0
2025-04-12,2024/2025,Casa Pia,Porto,A,5.15,3.67,1.67,2025-04-12,Casa Pia,Porto,4.0,4.0,8.0,5.0,9.0,7.0,6.0,6.0
2025-04-12,2024/2025,Famalicao,Estoril,H,2.02,3.32,3.74,2025-04-12,Famalicao,Estoril,9.0,9.0,7.0,7.0,5.0,8.0,8.0,8.0
2025-04-12,2024/2025,Santa Clara,Sp Lisbon,A,5.72,3.74,1.61,2025-04-12,Santa Clara,Sp Lisbon,7.0,3.0,4.0,7.0,13.0,13.0,4.0,5.0
2025-04-13,2024/2025,Benfica,Arouca,D,1.15,7.51,15.9,2025-04-13,Benfica,Arouca,15.0,16.0,5.0,7.0,4.0,4.0,7.0,8.0
2025-04-13,2024/2025,Estrela,Farense,A,2.72,3.03,2.72,2025-04-13,Estrela,Farense,5.0,3.0,7.0,7.0,2.0,4.0,7.0,6.0
2025-04-13,2024/2025,Moreirense,Rio Ave,A,1.97,3.23,4.06,2025-04-13,Moreirense,Rio Ave,9.0,6.0,4.0,7.0,3.0,5.0,9.0,6.0
2025-04-13,2024/2025,Sp Braga,AVS,H,1.36,4.75,8.18,2025-04-13,Sp Braga,AVS,10.0,6.0,4.0,6.0,3.0,2.0,10.0,9.0
2025-04-18,2024/2025,Farense,Boavista,A,1.83,3.42,4.5,2025-04-18,Farense,Boavista,5.0,5.0,6.0,5.0,3.0,4.0,7.0,6.0
2025-04-18,2024/2025,Porto,Famalicao,H,1.46,4.36,6.55,2025-04-18,Porto,Famalicao,9.0,6.0,6.0,6.0,12.0,11.0,5.0,6.0
2025-04-18,2024/2025,Rio Ave,Santa Clara,D,2.84,3.06,2.6,2025-04-18,Rio Ave,Santa Clara,3.0,5.0,8.0,5.0,7.0,3.0,4.0,6.0
2025-04-18,2024/2025,Sp Lisbon,Moreirense,H,1.23,5.8,12.08,2025-04-18,Sp Lisbon,Moreirense,13.0,11.0,3.0,6.0,8.0,5.0,5.0,5.0
2025-04-19,2024/2025,AVS,Casa Pia,D,2.94,3.12,2.49,2025-04-19,AVS,Casa Pia,0.0,2.0,14.0,6.0,4.0,4.0,8.0,7.0
2025-04-19,2024/2025,Arouca,Estrela,H,1.95,3.31,4.0,2025-04-19,Arouca,Estrela,5.0,6.0,7.0,6.0,4.0,2.0,7.0,6.0
2025-04-19,2024/2025,Estoril,Sp Braga,A,3.78,3.41,1.97,2025-04-19,Estoril,Sp Braga,5.0,7.0,8.0,7.0,13.0,9.0,3.0,6.0
2025-04-19,2024/2025,Guimaraes,Benfica,A,5.39,3.94,1.6,2025-04-19,Guimaraes,Benfica,13.0,9.0,3.0,8.0,13.0,15.0,7.0,6.0
2025-04-19,2024/2025,Nacional,Gil Vicente,A,2.37,3.12,3.11,2025-04-19,Nacional,Gil Vicente,6.0,4.0,6.0,7.0,3.0,3.0,7.0,8.0
2025-04-25,2024/2025,Famalicao,Sp Braga,D,3.26,3.29,2.24,2025-04-25,Famalicao,Sp Braga,9.0,11.0,7.0,7.0,13.0,10.0,3.0,6.0
2025-04-26,2024/2025,Estrela,Porto,H,6.27,4.05,1.52,2025-04-26,Estrela,Porto,3.0,1.0,7.0,7.0,12.0,8.0,6.0,8.0
2025-04-26,2024/2025,Gil Vicente,Farense,H,2.31,3.12,3.25,2025-04-26,Gil Vicente,Farense,6.0,6.0,6.0,7.0,4.0,3.0,5.0,8.0
2025-04-26,2024/2025,Santa Clara,Arouca,H,1.92,3.24,4.18,2025-04-26,Santa Clara,Arouca,7.0,3.0,4.0,8.0,5.0,6.0,7.0,7.0
2025-04-27,2024/2025,Benfica,AVS,H,1.08,10.47,24.48,2025-04-27,Benfica,AVS,13.0,15.0,5.0,8.0,1.0,3.0,14.0,8.0
2025-04-27,2024/2025,Boavista,Sp Lisbon,A,12.4,6.26,1.21,2025-04-27,Boavista,Sp Lisbon,6.0,4.0,5.0,9.0,13.0,11.0,3.0,9.0
2025-04-27,2024/2025,Guimaraes,Rio Ave,H,1.53,4.1,5.73,2025-04-27,Guimaraes,Rio Ave,10.0,7.0,5.0,8.0,4.0,6.0,8.0,9.0
2025-04-27,2024/2025,Moreirense,Nacional,D,2.2,3.03,3.59,2025-04-27,Moreirense,Nacional,7.0,5.0,7.0,9.0,6.0,4.0,6.0,8.0
2025-04-29,2024/2025,Casa Pia,Estoril,A,2.04,3.27,3.68,2025-04-29,Casa Pia,Estoril,5.0,4.0,6.0,10.0,4.0,5.0,8.0,10.0
2025-05-02,2024/2025,Porto,Moreirense,H,1.32,5.21,9.19,2025-05-02,Porto,Moreirense,9.0,6.0,8.0,6.0,5.0,5.0,8.0,5.0
2025-05-03,2024/2025,Estoril,Benfica,A,12.63,7.42,1.18,2025-05-03,Estoril,Benfica,6.0,7.0,8.0,4.0,13.0,18.0,5.0,6.0
2025-05-03,2024/2025,Farense,Famalicao,H,2.55,3.2,2.78,2025-05-03,Farense,Famalicao,4.0,3.0,5.0,7.0,10.0,11.0,5.0,8.0
2025-05-03,2024/2025,Nacional,Guimaraes,A,4.11,3.58,1.85,2025-05-03,Nacional,Guimaraes,4.0,2.0,6.0,6.0,10.0,8.0,5.0,6.0
2025-05-03,2024/2025,Sp Braga,Santa Clara,D,1.73,3.45,5.1,2025-05-03,Sp Braga,Santa Clara,11.0,10.0,4.0,8.0,7.0,4.0,4.0,7.0
2025-05-04,2024/2025,Arouca,Casa Pia,D,2.05,3.33,3.64,2025-05-04,Arouca,Casa Pia,4.0,5.0,8.0,8.0,5.0,4.0,6.0,5.0
2025-05-04,2024/2025,Sp Lisbon,Gil Vicente,H,1.12,8.01,20.69,2025-05-04,Sp Lisbon,Gil Vicente,13.0,13.0,2.0,7.0,9.0,7.0,3.0,8.0
2025-05-05,2024/2025,AVS,Boavista,A,2.09,3.32,3.51,2025-05-05,AVS,Boavista,1.0,3.0,18.0,8.0,6.0,4.0,9.0,8.0
2025-05-05,2024/2025,Rio Ave,Estrela,H,2.36,3.27,3.01,2025-05-05,Rio Ave,Estrela,4.0,4.0,8.0,8.0,6.0,3.0,5.0,9.0
2025-05-10,2024/2025,Benfica,Sp Lisbon,D,2.15,3.4,3.28,2025-05-10,Benfica,Sp Lisbon,13.0,17.0,4.0,7.0,13.0,12.0,3.0,6.0
2025-05-10,2024/2025,Casa Pia,Sp Braga,H,5.64,3.85,1.59,2025-05-10,Casa Pia,Sp Braga,3.0,2.0,5.0,6.0,9.0,9.0,4.0,7.0
2025-05-10,2024/2025,Gil Vicente,Arouca,D,2.38,3.21,3.03,2025-05-10,Gil Vicente,Arouca,6.0,5.0,4.0,6.0,5.0,4.0,6.0,6.0
2025-05-10,2024/2025,Nacional,Rio Ave,D,1.96,3.51,3.7,2025-05-10,Nacional,Rio Ave,4.0,3.0,7.0,7.0,7.0,5.0,6.0,5.0
2025-05-10,2024/2025,Santa Clara,Famalicao,H,2.17,3.14,3.52,2025-05-10,Santa Clara,Famalicao,5.0,4.0,5.0,7.0,7.0,8.0,6.0,7.0
2025-05-11,2024/2025,Boavista,Porto,A,7.51,4.78,1.38,2025-05-11,Boavista,Porto,9.0,5.0,7.0,6.0,9.0,7.0,8.0,9.0
2025-05-11,2024/2025,Estrela,AVS,A,1.91,3.41,4.02,2025-05-11,Estrela,AVS,6.0,3.0,4.0,6.0,1.0,3.0,16.0,6.0
2025-05-11,2024/2025,Guimaraes,Farense,A,1.57,3.97,5.75,2025-05-11,Guimaraes,Farense,12.0,8.0,4.0,8.0,7.0,3.0,3.0,8.0
2025-05-11,2024/2025,Moreirense,Estoril,D,2.4,3.27,2.94,2025-05-11,Moreirense,Estoril,4.0,4.0,9.0,9.0,6.0,7.0,8.0,8.0
2025-05-16,2024/2025,Famalicao,Casa Pia,H,1.94,3.51,3.86,2025-05-16,Famalicao,Casa Pia,4.0,7.0,7.0,6.0,5.0,4.0,6.0,6.0
2025-05-16,2024/2025,Rio Ave,Gil Vicente,D,2.72,3.27,2.58,2025-05-16,Rio Ave,Gil Vicente,8.0,8.0,7.0,6.0,7.0,6.0,4.0,6.0
2025-05-17,2024/2025,AVS,Moreirense,A,1.98,3.32,3.88,2025-05-17,AVS,Moreirense,4.0,4.0,13.0,6.0,2.0,5.0,11.0,6.0
2025-05-17,2024/2025,Arouca,Boavista,H,2.0,3.51,3.57,2025-05-17,Arouca,Boavista,6.0,4.0,5.0,7.0,6.0,4.0,9.0,6.0
2025-05-17,2024/2025,Estoril,Estrela,H,2.54,3.31,2.71,2025-05-17,Estoril,Estrela,4.0,6.0,10.0,6.0,3.0,2.0,5.0,6.0
2025-05-17,2024/2025,Farense,Santa Clara,A,2.73,3.03,2.73,2025-05-17,Farense,Santa Clara,9.0,5.0,4.0,6.0,8.0,6.0,4.0,7.0
2025-05-17,2024/2025,Porto,Nacional,H,1.29,5.46,9.6,2025-05-17,Porto,Nacional,12.0,8.0,5.0,6.0,5.0,6.0,9.0,7.0
2025-05-17,2024/2025,Sp Braga,Benfica,D,4.86,4.14,1.62,2025-05-17,Sp Braga,Benfica,8.0,9.0,5.0,7.0,11.0,14.0,4.0,7.0
2025-05-17,2024/2025,Sp Lisbon,Guimaraes,H,1.24,5.85,10.97,2025-05-17,Sp Lisbon,Guimaraes,13.0,12.0,3.0,7.0,9.0,7.0,6.0,6.0
2025-08-08,2025/2026,Casa Pia,Sp Lisbon,A,9.14,5.11,1.3,2025-08-08,Casa Pia,Sp Lisbon,5.0,5.0,7.0,84.0,13.0,13.0,3.0,83.0
2025-08-09,2025/2026,Arouca,AVS,H,1.82,3.49,4.17,2025-08-09,Arouca,AVS,8.0,6.0,4.0,84.0,4.0,3.0,12.0,84.0
2025-08-09,2025/2026,Nacional,Gil Vicente,A,2.44,3.15,2.84,2025-08-09,Nacional,Gil Vicente,2.0,5.0,12.0,84.0,8.0,7.0,4.0,85.0
2025-08-10,2025/2026,Famalicao,Santa Clara,H,2.38,3.11,2.97,2025-08-10,Famalicao,Santa Clara,4.0,6.0,8.0,86.0,11.0,8.0,4.0,85.0
2025-08-10,2025/2026,Moreirense,Alverca,H,2.05,3.14,3.52,2025-08-10,Moreirense,Alverca,5.0,8.0,9.0,85.0,,,,7.0
2025-08-10,2025/2026,Sp Braga,Tondela,H,1.36,4.63,7.88,2025-08-10,Sp Braga,Tondela,6.0,6.0,5.0,85.0,3.0,4.0,9.0,1184.0
2025-08-11,2025/2026,Estoril,Estrela,D,1.89,3.49,3.83,2025-08-11,Estoril,Estrela,7.0,10.0,7.0,86.0,3.0,2.0,8.0,86.0
2025-08-11,2025/2026,Porto,Guimaraes,H,1.57,3.93,5.41,2025-08-11,Porto,Guimaraes,12.0,10.0,5.0,86.0,6.0,6.0,8.0,86.0
2025-08-15,2025/2026,AVS,Casa Pia,A,2.74,3.05,2.59,2025-08-15,AVS,Casa Pia,3.0,3.0,14.0,6.0,4.0,4.0,8.0,7.0
2025-08-16,2025/2026,Estrela,Benfica,A,13.63,6.6,1.18,2025-08-16,Estrela,Benfica,4.0,3.0,8.0,5.0,11.0,13.0,3.0,91.0
2025-08-16,2025/2026,Guimaraes,Estoril,H,1.67,3.67,4.85,2025-08-16,Guimaraes,Estoril,6.0,6.0,8.0,5.0,8.0,11.0,6.0,5.0
2025-08-16,2025/2026,Tondela,Famalicao,A,2.82,3.17,2.46,2025-08-16,Tondela,Famalicao,3.0,4.0,10.0,6.0,7.0,8.0,6.0,6.0
2025-08-17,2025/2026,Alverca,Sp Braga,A,5.01,3.72,1.64,2025-08-17,Alverca,Sp Braga,0.0,1.0,2.0,7.0,6.0,7.0,5.0,7.0
2025-08-17,2025/2026,Rio Ave,Nacional,D,2.28,3.22,3.01,2025-08-17,Rio Ave,Nacional,6.0,7.0,8.0,93.0,2.0,5.0,11.0,8.0
2025-08-17,2025/2026,Santa Clara,Moreirense,A,1.87,3.12,4.5,2025-08-17,Santa Clara,Moreirense,10.0,7.0,6.0,7.0,8.0,9.0,7.0,7.0
2025-08-17,2025/2026,Sp Lisbon,Arouca,H,1.25,5.68,10.08,2025-08-17,Sp Lisbon,Arouca,13.0,12.0,2.0,9.0,8.0,8.0,5.0,8.0
2025-08-18,2025/2026,Gil Vicente,Porto,A,6.33,4.24,1.47,2025-08-18,Gil Vicente,Porto,8.0,6.0,4.0,9.0,12.0,11.0,4.0,7.0
2025-08-23,2025/2026,Arouca,Rio Ave,D,1.98,3.39,3.62,2025-08-23,Arouca,Rio Ave,8.0,8.0,9.0,6.0,6.0,7.0,8.0,6.0
2025-08-23,2025/2026,Benfica,Tondela,H,1.15,7.15,15.97,2025-08-23,Benfica,Tondela,11.0,11.0,3.0,7.0,2.0,3.0,10.0,7.0
2025-08-23,2025/2026,Moreirense,Guimaraes,H,3.36,3.14,2.17,2025-08-23,Moreirense,Guimaraes,10.0,9.0,6.0,6.0,6.0,6.0,10.0,7.0
2025-08-23,2025/2026,Nacional,Sp Lisbon,A,9.58,5.79,1.25,2025-08-23,Nacional,Sp Lisbon,2.0,5.0,11.0,6.0,13.0,13.0,2.0,6.0
2025-08-24,2025/2026,Famalicao,Gil Vicente,D,2.07,3.13,3.66,2025-08-24,Famalicao,Gil Vicente,9.0,8.0,5.0,8.0,5.0,5.0,6.0,6.0
2025-08-24,2025/2026,Porto,Casa Pia,H,1.2,6.09,12.56,2025-08-24,Porto,Casa Pia,15.0,13.0,2.0,6.0,7.0,5.0,5.0,9.0
2025-08-24,2025/2026,Sp Braga,AVS,D,1.32,4.88,8.8,2025-08-24,Sp Braga,AVS,8.0,9.0,4.0,7.0,3.0,3.0,10.0,9.0
2025-08-25,2025/2026,Estrela,Alverca,D,1.88,3.3,4.11,2025-08-25,Estrela,Alverca,1.0,1.0,9.0,9.0,0.0,1.0,5.0,8.0
2025-08-29,2025/2026,Gil Vicente,Moreirense,H,2.51,2.79,3.13,2025-08-29,Gil Vicente,Moreirense,6.0,4.0,4.0,5.0,13.0,10.0,3.0,6.0
2025-08-30,2025/2026,AVS,Famalicao,A,4.06,3.35,1.88,2025-08-30,AVS,Famalicao,4.0,4.0,10.0,6.0,10.0,7.0,3.0,6.0
2025-08-30,2025/2026,Casa Pia,Nacional,A,2.23,3.19,3.18,2025-08-30,Casa Pia,Nacional,6.0,5.0,9.0,6.0,2.0,5.0,13.0,7.0
2025-08-30,2025/2026,Guimaraes,Arouca,D,1.77,3.62,4.24,2025-08-30,Guimaraes,Arouca,3.0,4.0,11.0,7.0,8.0,11.0,12.0,7.0
2025-08-30,2025/2026,Sp Lisbon,Porto,A,1.99,3.52,3.43,2025-08-30,Sp Lisbon,Porto,13.0,15.0,2.0,7.0,15.0,14.0,1.0,6.0
2025-08-31,2025/2026,Alverca,Benfica,A,12.97,6.08,1.19,2025-08-31,Alverca,Benfica,1.0,3.0,7.0,6.0,11.0,8.0,3.0,8.0
2025-08-31,2025/2026,Rio Ave,Sp Braga,D,4.44,3.8,1.7,2025-08-31,Rio Ave,Sp Braga,7.0,10.0,8.0,8.0,8.0,10.0,5.0,7.0
2025-08-31,2025/2026,Santa Clara,Estrela,D,1.85,3.26,4.32,2025-08-31,Santa Clara,Estrela,7.0,5.0,7.0,14.0,2.0,3.0,9.0,6.0
2025-08-31,2025/2026,Tondela,Estoril,D,2.87,3.11,2.45,2025-08-31,Tondela,Estoril,1.0,2.0,12.0,8.0,5.0,10.0,8.0,15.0
2025-09-06,2025/2026,Estoril,Santa Clara,A,2.68,3.05,2.68,2025-09-06,Estoril,Santa Clara,6.0,11.0,8.0,6.0,7.0,4.0,6.0,6.0
2025-09-12,2025/2026,Alverca,Tondela,H,2.35,3.17,3.01,2025-09-12,Alverca,Tondela,1.0,4.0,9.0,12.0,2.0,4.0,11.0,12.0
2025-09-12,2025/2026,Benfica,Santa Clara,D,1.34,4.57,9.29,2025-09-12,Benfica,Santa Clara,11.0,8.0,3.0,12.0,7.0,3.0,5.0,6.0
2025-09-13,2025/2026,Estoril,AVS,H,1.85,3.45,4.05,2025-09-13,Estoril,AVS,5.0,9.0,7.0,7.0,1.0,3.0,11.0,14.0
2025-09-13,2025/2026,Famalicao,Sp Lisbon,A,7.27,4.58,1.39,2025-09-13,Famalicao,Sp Lisbon,13.0,7.0,1.0,14.0,12.0,15.0,3.0,14.0
2025-09-13,2025/2026,Moreirense,Rio Ave,H,2.45,3.09,2.9,2025-09-13,Moreirense,Rio Ave,12.0,8.0,3.0,15.0,5.0,10.0,10.0,13.0
2025-09-13,2025/2026,Porto,Nacional,H,1.18,6.56,14.1,2025-09-13,Porto,Nacional,15.0,14.0,1.0,14.0,4.0,4.0,10.0,14.0
2025-09-14,2025/2026,Arouca,Casa Pia,A,1.93,3.35,3.83,2025-09-14,Arouca,Casa Pia,8.0,11.0,12.0,15.0,3.0,3.0,10.0,15.0
2025-09-14,2025/2026,Estrela,Guimaraes,A,3.31,3.21,2.15,2025-09-14,Estrela,Guimaraes,3.0,3.0,8.0,14.0,4.0,4.0,10.0,15.0
2025-09-14,2025/2026,Sp Braga,Gil Vicente,A,1.48,4.14,6.35,2025-09-14,Sp Braga,Gil Vicente,9.0,11.0,5.0,14.0,8.0,5.0,3.0,16.0
2025-09-19,2025/2026,Rio Ave,Porto,A,7.76,4.87,1.34,2025-09-19,Rio Ave,Porto,4.0,8.0,10.0,6.0,15.0,12.0,1.0,6.0
2025-09-20,2025/2026,AVS,Benfica,A,14.93,6.48,1.17,2025-09-20,AVS,Benfica,1.0,4.0,11.0,7.0,11.0,8.0,3.0,8.0
2025-09-20,2025/2026,Guimaraes,Sp Braga,D,2.91,3.24,2.34,2025-09-20,Guimaraes,Sp Braga,7.0,6.0,8.0,6.0,8.0,10.0,5.0,6.0
2025-09-20,2025/2026,Nacional,Arouca,A,2.47,3.2,2.77,2025-09-20,Nacional,Arouca,4.0,4.0,8.0,7.0,5.0,7.0,13.0,6.0
2025-09-20,2025/2026,Santa Clara,Alverca,H,1.69,3.33,5.4,2025-09-20,Santa Clara,Alverca,5.0,2.0,5.0,8.0,4.0,5.0,9.0,8.0
2025-09-21,2025/2026,Casa Pia,Famalicao,D,3.25,3.08,2.24,2025-09-21,Casa Pia,Famalicao,6.0,4.0,8.0,7.0,10.0,6.0,2.0,8.0
2025-09-21,2025/2026,Gil Vicente,Estoril,H,2.27,3.16,3.13,2025-09-21,Gil Vicente,Estoril,10.0,5.0,2.0,7.0,5.0,8.0,8.0,8.0
2025-09-21,2025/2026,Tondela,Estrela,D,2.3,3.0,3.24,2025-09-21,Tondela,Estrela,1.0,2.0,10.0,9.0,3.0,3.0,6.0,7.0
2025-09-22,2025/2026,Sp Lisbon,Moreirense,H,1.18,6.45,13.75,2025-09-22,Sp Lisbon,Moreirense,12.0,15.0,4.0,9.0,12.0,8.0,4.0,9.0
2025-09-23,2025/2026,Benfica,Rio Ave,D,1.18,6.87,12.13,2025-09-23,Benfica,Rio Ave,13.0,10.0,2.0,3.0,3.0,7.0,12.0,4.0
2025-09-26,2025/2026,Benfica,Gil Vicente,H,1.3,4.98,9.28,2025-09-26,Benfica,Gil Vicente,11.0,10.0,3.0,3.0,10.0,5.0,2.0,5.0
2025-09-27,2025/2026,Estoril,Sp Lisbon,A,8.65,5.18,1.3,2025-09-27,Estoril,Sp Lisbon,4.0,7.0,9.0,6.0,12.0,16.0,4.0,5.0
2025-09-27,2025/2026,Estrela,AVS,H,2.04,3.15,3.73,2025-09-27,Estrela,AVS,3.0,2.0,5.0,6.0,1.0,3.0,11.0,7.0
2025-09-27,2025/2026,Moreirense,Casa Pia,H,2.09,3.09,3.61,2025-09-27,Moreirense,Casa Pia,9.0,6.0,6.0,5.0,7.0,5.0,7.0,6.0
2025-09-27,2025/2026,Santa Clara,Tondela,A,1.7,3.39,5.18,2025-09-27,Santa Clara,Tondela,8.0,4.0,3.0,7.0,2.0,2.0,7.0,6.0
2025-09-28,2025/2026,Alverca,Guimaraes,H,3.15,3.26,2.2,2025-09-28,Alverca,Guimaraes,4.0,5.0,9.0,8.0,8.0,7.0,6.0,8.0
2025-09-28,2025/2026,Famalicao,Rio Ave,D,1.76,3.66,4.29,2025-09-28,Famalicao,Rio Ave,8.0,4.0,3.0,7.0,3.0,7.0,12.0,5.0
